"","Date","hour","Account","Channel","Units","month","day","year","Day of Week","weekday","Kwh","PeakHour","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"6278",2014-03-29,14,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,155.799996,1,44.1,37,76,30.22,9,12.7,50,"Light Rain","NE"
"6279",2014-03-29,14,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,1,44.1,37,76,30.22,9,12.7,50,"Light Rain","NE"
"6280",2014-03-29,15,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,152.879997,1,42.1,37.9,85,30.21,4,12.7,50,"Light Rain","NE"
"6281",2014-03-29,15,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,152.879997,1,42.1,37.9,85,30.21,4,12.7,50,"Light Rain","NE"
"6282",2014-03-29,15,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,1,42.1,37.9,85,30.21,4,12.7,50,"Light Rain","NE"
"6283",2014-03-29,16,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,1,41,37.65,88,30.185,3,14.95,45,"Light Rain","NE"
"6284",2014-03-29,16,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,147.039998,1,41,37.65,88,30.185,3,14.95,45,"Light Rain","NE"
"6285",2014-03-29,16,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,147.039998,1,41,37.65,88,30.185,3,14.95,45,"Light Rain","NE"
"6286",2014-03-29,17,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,1,39.9,37,89,30.16,3,17.3,50,"Rain","NE"
"6287",2014-03-29,17,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,134.69,1,39.9,37,89,30.16,3,17.3,50,"Rain","NE"
"6288",2014-03-29,17,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,134.69,1,39.9,37,89,30.16,3,17.3,50,"Rain","NE"
"6289",2014-03-29,18,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,1,39.55,37.2,91,30.145,2.5,16.7,50,"Light Rain","NE"
"6290",2014-03-29,18,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,134.919994,1,39.55,37.2,91,30.145,2.5,16.7,50,"Light Rain","NE"
"6291",2014-03-29,18,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,134.919994,1,39.55,37.2,91,30.145,2.5,16.7,50,"Light Rain","NE"
"6292",2014-03-29,19,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,133.799998,1,39.1,37.2,93,30.13,3.5,14.95,55,"Light Rain","ENE"
"6293",2014-03-29,19,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,133.799998,1,39.1,37.2,93,30.13,3.5,14.95,55,"Light Rain","ENE"
"6294",2014-03-29,19,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,1,39.1,37.2,93,30.13,3.5,14.95,55,"Light Rain","ENE"
"6295",2014-03-29,20,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,134.489994,0,39,37,93,30.11,4,15,60,"Rain","ENE"
"6296",2014-03-29,20,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,134.489994,0,39,37,93,30.11,4,15,60,"Rain","ENE"
"6297",2014-03-29,20,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,0,39,37,93,30.11,4,15,60,"Rain","ENE"
"6298",2014-03-29,21,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,0,39,37.9,96,30.08,3,16.1,50,"Light Rain","NE"
"6299",2014-03-29,21,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,112.079997,0,39,37.9,96,30.08,3,16.1,50,"Light Rain","NE"
"6300",2014-03-29,21,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,112.079997,0,39,37.9,96,30.08,3,16.1,50,"Light Rain","NE"
"6301",2014-03-29,22,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,108.189998,0,39.1,37.65,94.5,30.06,2.5,15,55,"Heavy Rain","ENE"
"6302",2014-03-29,22,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,108.189998,0,39.1,37.65,94.5,30.06,2.5,15,55,"Heavy Rain","ENE"
"6303",2014-03-29,22,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,0,39.1,37.65,94.5,30.06,2.5,15,55,"Heavy Rain","ENE"
"6304",2014-03-29,23,26908650026,"MILDRED SCHOOL 1","kWh",3,29,2014,7,0,107.569997,0,39.9,37.9,93,30.01,2,15,40,"Heavy Rain","NE"
"6305",2014-03-29,23,26908650026,"507115423 1 kWh","kWh",3,29,2014,7,0,107.569997,0,39.9,37.9,93,30.01,2,15,40,"Heavy Rain","NE"
"6306",2014-03-29,23,26908650026,"507115423 3","kWh",3,29,2014,7,0,0,0,39.9,37.9,93,30.01,2,15,40,"Heavy Rain","NE"
"6307",2014-03-30,0,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,109.119999,0,39.9,37.9,93,29.95,2.5,21.9,40,"Rain","NE"
"6308",2014-03-30,0,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,39.9,37.9,93,29.95,2.5,21.9,40,"Rain","NE"
"6309",2014-03-30,0,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,109.119999,0,39.9,37.9,93,29.95,2.5,21.9,40,"Rain","NE"
"6310",2014-03-30,1,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,107.979998,0,39.55,37.65,93,29.915,3,19.6,45,"Rain","NE"
"6311",2014-03-30,1,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,39.55,37.65,93,29.915,3,19.6,45,"Rain","NE"
"6312",2014-03-30,1,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,107.979998,0,39.55,37.65,93,29.915,3,19.6,45,"Rain","NE"
"6313",2014-03-30,2,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,40.1,37.65,91,29.85,2.9,17.85,35,"Heavy Rain","NE"
"6314",2014-03-30,2,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,108.759999,0,40.1,37.65,91,29.85,2.9,17.85,35,"Heavy Rain","NE"
"6315",2014-03-30,2,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,108.759999,0,40.1,37.65,91,29.85,2.9,17.85,35,"Heavy Rain","NE"
"6316",2014-03-30,3,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,108.189997,0,40.1,38.2,93,29.82,2.25,15.55,30,"Light Rain","NNE"
"6317",2014-03-30,3,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,108.189997,0,40.1,38.2,93,29.82,2.25,15.55,30,"Light Rain","NNE"
"6318",2014-03-30,3,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,40.1,38.2,93,29.82,2.25,15.55,30,"Light Rain","NNE"
"6319",2014-03-30,4,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,109.139998,0,41,39.1,93,29.76,2.75,19,30,"Rain","NNE"
"6320",2014-03-30,4,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,41,39.1,93,29.76,2.75,19,30,"Rain","NNE"
"6321",2014-03-30,4,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,109.139998,0,41,39.1,93,29.76,2.75,19,30,"Rain","NNE"
"6322",2014-03-30,5,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,108.56,0,41,39.1,93,29.715,2,19,35,"Heavy Rain","NE"
"6323",2014-03-30,5,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,41,39.1,93,29.715,2,19,35,"Heavy Rain","NE"
"6324",2014-03-30,5,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,108.56,0,41,39.1,93,29.715,2,19,35,"Heavy Rain","NE"
"6325",2014-03-30,6,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,108.369996,0,42.8666666666667,40.4,91,29.7133333333333,1.56666666666667,11.5333333333333,230,"Heavy Rain","North"
"6326",2014-03-30,6,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,42.8666666666667,40.4,91,29.7133333333333,1.56666666666667,11.5333333333333,230,"Heavy Rain","North"
"6327",2014-03-30,6,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,108.369996,0,42.8666666666667,40.4,91,29.7133333333333,1.56666666666667,11.5333333333333,230,"Heavy Rain","North"
"6328",2014-03-30,7,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,118.019998,1,41,39.375,93.75,29.6975,1.475,14.4,100,"Heavy Rain","NNE"
"6329",2014-03-30,7,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,41,39.375,93.75,29.6975,1.475,14.4,100,"Heavy Rain","NNE"
"6330",2014-03-30,7,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,118.019998,1,41,39.375,93.75,29.6975,1.475,14.4,100,"Heavy Rain","NNE"
"6331",2014-03-30,8,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,127.389998,1,42.1,39.9,92,29.68,3,11.5,350,"Light Rain","North"
"6332",2014-03-30,8,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,42.1,39.9,92,29.68,3,11.5,350,"Light Rain","North"
"6333",2014-03-30,8,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,127.389998,1,42.1,39.9,92,29.68,3,11.5,350,"Light Rain","North"
"6334",2014-03-30,9,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,137.839997,1,42.1,39.9,92,29.65,3,13.8,20,"Light Rain","NNE"
"6335",2014-03-30,9,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,137.839997,1,42.1,39.9,92,29.65,3,13.8,20,"Light Rain","NNE"
"6336",2014-03-30,9,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,42.1,39.9,92,29.65,3,13.8,20,"Light Rain","NNE"
"6337",2014-03-30,10,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,137.909997,1,43,39.9,89,29.67,3,13.8,360,"Light Rain","North"
"6338",2014-03-30,10,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,43,39.9,89,29.67,3,13.8,360,"Light Rain","North"
"6339",2014-03-30,10,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,137.909997,1,43,39.9,89,29.67,3,13.8,360,"Light Rain","North"
"6340",2014-03-30,11,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,41,39.1,93,29.65,2.5,17.3,355,"Light Rain","North"
"6341",2014-03-30,11,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,139.749999,1,41,39.1,93,29.65,2.5,17.3,355,"Light Rain","North"
"6342",2014-03-30,11,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,139.749999,1,41,39.1,93,29.65,2.5,17.3,355,"Light Rain","North"
"6343",2014-03-30,12,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,39.9,37.9,93,29.64,2.5,19.6,10,"Light Rain","North"
"6344",2014-03-30,12,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,138.039997,1,39.9,37.9,93,29.64,2.5,19.6,10,"Light Rain","North"
"6345",2014-03-30,12,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,138.039997,1,39.9,37.9,93,29.64,2.5,19.6,10,"Light Rain","North"
"6346",2014-03-30,13,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,138.019998,1,39.9,37,89,29.64,2.5,26.5,10,"Light Rain","North"
"6347",2014-03-30,13,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,138.019998,1,39.9,37,89,29.64,2.5,26.5,10,"Light Rain","North"
"6348",2014-03-30,13,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,39.9,37,89,29.64,2.5,26.5,10,"Light Rain","North"
"6349",2014-03-30,14,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,123.249996,1,39.9,37,89,29.64,2.5,23,10,"Light Rain","North"
"6350",2014-03-30,14,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,39.9,37,89,29.64,2.5,23,10,"Light Rain","North"
"6351",2014-03-30,14,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,123.249996,1,39.9,37,89,29.64,2.5,23,10,"Light Rain","North"
"6352",2014-03-30,15,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,39.4333333333333,37.2666666666667,91.6666666666667,29.6366666666667,2,21.8666666666667,13.3333333333333,"Light Rain","North"
"6353",2014-03-30,15,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,122.359997,1,39.4333333333333,37.2666666666667,91.6666666666667,29.6366666666667,2,21.8666666666667,13.3333333333333,"Light Rain","North"
"6354",2014-03-30,15,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,122.359997,1,39.4333333333333,37.2666666666667,91.6666666666667,29.6366666666667,2,21.8666666666667,13.3333333333333,"Light Rain","North"
"6355",2014-03-30,16,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,121.329996,1,39.4333333333333,36.6666666666667,89.6666666666667,29.6633333333333,1.86666666666667,17.6666666666667,16.6666666666667,"Light Rain","NNE"
"6356",2014-03-30,16,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,121.329996,1,39.4333333333333,36.6666666666667,89.6666666666667,29.6633333333333,1.86666666666667,17.6666666666667,16.6666666666667,"Light Rain","NNE"
"6357",2014-03-30,16,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,39.4333333333333,36.6666666666667,89.6666666666667,29.6633333333333,1.86666666666667,17.6666666666667,16.6666666666667,"Light Rain","NNE"
"6358",2014-03-30,17,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,123.949999,1,39.1,35.35,86.5,29.645,2.5,21.9,10,"Overcast","North"
"6359",2014-03-30,17,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,123.949999,1,39.1,35.35,86.5,29.645,2.5,21.9,10,"Overcast","North"
"6360",2014-03-30,17,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,39.1,35.35,86.5,29.645,2.5,21.9,10,"Overcast","North"
"6361",2014-03-30,18,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,38.55,35.35,88,29.665,10,19,15,"Light Rain","NNE"
"6362",2014-03-30,18,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,123.819998,1,38.55,35.35,88,29.665,10,19,15,"Light Rain","NNE"
"6363",2014-03-30,18,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,123.819998,1,38.55,35.35,88,29.665,10,19,15,"Light Rain","NNE"
"6364",2014-03-30,19,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,1,37.9,34,86,29.68,10,19.6,20,"Overcast","NNE"
"6365",2014-03-30,19,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,124.239997,1,37.9,34,86,29.68,10,19.6,20,"Overcast","NNE"
"6366",2014-03-30,19,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,124.239997,1,37.9,34,86,29.68,10,19.6,20,"Overcast","NNE"
"6367",2014-03-30,20,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,114.459997,0,37,34,89,29.68,10,24.2,20,"Light Rain","NNE"
"6368",2014-03-30,20,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,114.459997,0,37,34,89,29.68,10,24.2,20,"Light Rain","NNE"
"6369",2014-03-30,20,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,37,34,89,29.68,10,24.2,20,"Light Rain","NNE"
"6370",2014-03-30,21,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,108.519998,0,37,33.1,86,29.71,2.5,15,20,"Heavy Rain","NNE"
"6371",2014-03-30,21,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,108.519998,0,37,33.1,86,29.71,2.5,15,20,"Heavy Rain","NNE"
"6372",2014-03-30,21,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,37,33.1,86,29.71,2.5,15,20,"Heavy Rain","NNE"
"6373",2014-03-30,22,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,108.16,0,36.15,33.625,90.5,29.7075,4,20.725,20,"Rain","NNE"
"6374",2014-03-30,22,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,36.15,33.625,90.5,29.7075,4,20.725,20,"Rain","NNE"
"6375",2014-03-30,22,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,108.16,0,36.15,33.625,90.5,29.7075,4,20.725,20,"Rain","NNE"
"6376",2014-03-30,23,26908650026,"507115423 1 kWh","kWh",3,30,2014,1,1,107.459995,0,36,33.1,89,29.7,4,13.8,360,"Rain","North"
"6377",2014-03-30,23,26908650026,"MILDRED SCHOOL 1","kWh",3,30,2014,1,1,107.459995,0,36,33.1,89,29.7,4,13.8,360,"Rain","North"
"6378",2014-03-30,23,26908650026,"507115423 3","kWh",3,30,2014,1,1,0,0,36,33.1,89,29.7,4,13.8,360,"Rain","North"
"6379",2014-03-31,0,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,108.599999,0,35.6571428571429,33.7,92.4285714285714,29.7214285714286,2.78571428571429,13.9857142857143,160,"Heavy Rain","North"
"6380",2014-03-31,0,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,108.599999,0,35.6571428571429,33.7,92.4285714285714,29.7214285714286,2.78571428571429,13.9857142857143,160,"Heavy Rain","North"
"6381",2014-03-31,0,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,35.6571428571429,33.7,92.4285714285714,29.7214285714286,2.78571428571429,13.9857142857143,160,"Heavy Rain","North"
"6382",2014-03-31,1,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,108.659999,0,34.6,31.5857142857143,89,29.7457142857143,2.57142857142857,7.25714285714286,297.142857142857,"Rain","North"
"6383",2014-03-31,1,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,108.659999,0,34.6,31.5857142857143,89,29.7457142857143,2.57142857142857,7.25714285714286,297.142857142857,"Rain","North"
"6384",2014-03-31,1,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,34.6,31.5857142857143,89,29.7457142857143,2.57142857142857,7.25714285714286,297.142857142857,"Rain","North"
"6385",2014-03-31,2,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,108.209999,0,33.85,30.375,87.5,29.725,5.75,10.975,355,"Light Rain","North"
"6386",2014-03-31,2,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,108.209999,0,33.85,30.375,87.5,29.725,5.75,10.975,355,"Light Rain","North"
"6387",2014-03-31,2,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,33.85,30.375,87.5,29.725,5.75,10.975,355,"Light Rain","North"
"6388",2014-03-31,3,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,33.85,30.825,89,29.72,3.325,12.675,15,"Light Rain","NNE"
"6389",2014-03-31,3,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,107.879998,0,33.85,30.825,89,29.72,3.325,12.675,15,"Light Rain","NNE"
"6390",2014-03-31,3,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,107.879998,0,33.85,30.825,89,29.72,3.325,12.675,15,"Light Rain","NNE"
"6391",2014-03-31,4,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,108.329997,0,33.8333333333333,31.7,91.8333333333333,29.7316666666667,2.41666666666667,12.1,15,"Light Rain","NNE"
"6392",2014-03-31,4,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,108.329997,0,33.8333333333333,31.7,91.8333333333333,29.7316666666667,2.41666666666667,12.1,15,"Light Rain","NNE"
"6393",2014-03-31,4,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,33.8333333333333,31.7,91.8333333333333,29.7316666666667,2.41666666666667,12.1,15,"Light Rain","NNE"
"6394",2014-03-31,5,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,33.9,30.55,88,29.73,6,19.6,10,"Light Rain","North"
"6395",2014-03-31,5,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,109.349999,0,33.9,30.55,88,29.73,6,19.6,10,"Light Rain","North"
"6396",2014-03-31,5,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,109.349999,0,33.9,30.55,88,29.73,6,19.6,10,"Light Rain","North"
"6397",2014-03-31,6,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,235.619994,0,34,30,85,29.76,10,18.4,10,"Overcast","North"
"6398",2014-03-31,6,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,235.619994,0,34,30,85,29.76,10,18.4,10,"Overcast","North"
"6399",2014-03-31,6,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,0,34,30,85,29.76,10,18.4,10,"Overcast","North"
"6400",2014-03-31,7,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,301.929994,1,35.1,30,82,29.79,5,19.6,10,"Light Rain","North"
"6401",2014-03-31,7,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,35.1,30,82,29.79,5,19.6,10,"Light Rain","North"
"6402",2014-03-31,7,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,301.929994,1,35.1,30,82,29.79,5,19.6,10,"Light Rain","North"
"6403",2014-03-31,8,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,35.475,31.1,84.5,29.8075,1.95,14.95,270,"Light Rain","North"
"6404",2014-03-31,8,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,315.729995,1,35.475,31.1,84.5,29.8075,1.95,14.95,270,"Light Rain","North"
"6405",2014-03-31,8,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,315.729995,1,35.475,31.1,84.5,29.8075,1.95,14.95,270,"Light Rain","North"
"6406",2014-03-31,9,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,35.7333333333333,32,86.6666666666667,29.8266666666667,1.83333333333333,14.2333333333333,243.333333333333,"Light Rain","North"
"6407",2014-03-31,9,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,314.529992,1,35.7333333333333,32,86.6666666666667,29.8266666666667,1.83333333333333,14.2333333333333,243.333333333333,"Light Rain","North"
"6408",2014-03-31,9,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,314.529992,1,35.7333333333333,32,86.6666666666667,29.8266666666667,1.83333333333333,14.2333333333333,243.333333333333,"Light Rain","North"
"6409",2014-03-31,10,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,314.789991,1,35.7333333333333,32.2333333333333,87.3333333333333,29.8333333333333,2.93333333333333,16.8666666666667,240,"Light Drizzle","North"
"6410",2014-03-31,10,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,35.7333333333333,32.2333333333333,87.3333333333333,29.8333333333333,2.93333333333333,16.8666666666667,240,"Light Drizzle","North"
"6411",2014-03-31,10,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,314.789991,1,35.7333333333333,32.2333333333333,87.3333333333333,29.8333333333333,2.93333333333333,16.8666666666667,240,"Light Drizzle","North"
"6412",2014-03-31,11,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,311.949992,1,35.4333333333333,30.4333333333333,82.3333333333333,29.84,5,17.2666666666667,243.333333333333,"Light Ice Pellets","North"
"6413",2014-03-31,11,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,311.949992,1,35.4333333333333,30.4333333333333,82.3333333333333,29.84,5,17.2666666666667,243.333333333333,"Light Ice Pellets","North"
"6414",2014-03-31,11,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,35.4333333333333,30.4333333333333,82.3333333333333,29.84,5,17.2666666666667,243.333333333333,"Light Ice Pellets","North"
"6415",2014-03-31,12,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,35.4333333333333,30.4333333333333,82.3333333333333,29.84,3.16666666666667,13.0666666666667,360,"Light Ice Pellets","North"
"6416",2014-03-31,12,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,306.209993,1,35.4333333333333,30.4333333333333,82.3333333333333,29.84,3.16666666666667,13.0666666666667,360,"Light Ice Pellets","North"
"6417",2014-03-31,12,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,306.209993,1,35.4333333333333,30.4333333333333,82.3333333333333,29.84,3.16666666666667,13.0666666666667,360,"Light Ice Pellets","North"
"6418",2014-03-31,13,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,290.039995,1,36.0666666666667,31.4,83.3333333333333,29.8433333333333,8.33333333333333,11.5333333333333,243.333333333333,"Light Ice Pellets","North"
"6419",2014-03-31,13,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,290.039995,1,36.0666666666667,31.4,83.3333333333333,29.8433333333333,8.33333333333333,11.5333333333333,243.333333333333,"Light Ice Pellets","North"
"6420",2014-03-31,13,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,36.0666666666667,31.4,83.3333333333333,29.8433333333333,8.33333333333333,11.5333333333333,243.333333333333,"Light Ice Pellets","North"
"6421",2014-03-31,14,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,267.509994,1,37.9333333333333,33.8666666666667,85.3333333333333,29.86,6.16666666666667,9.6,16.6666666666667,"Overcast","NNE"
"6422",2014-03-31,14,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,37.9333333333333,33.8666666666667,85.3333333333333,29.86,6.16666666666667,9.6,16.6666666666667,"Overcast","NNE"
"6423",2014-03-31,14,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,267.509994,1,37.9333333333333,33.8666666666667,85.3333333333333,29.86,6.16666666666667,9.6,16.6666666666667,"Overcast","NNE"
"6424",2014-03-31,15,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,41,33.9,76,29.86,10,13.25,355,"Overcast","North"
"6425",2014-03-31,15,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,259.069992,1,41,33.9,76,29.86,10,13.25,355,"Overcast","North"
"6426",2014-03-31,15,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,259.069992,1,41,33.9,76,29.86,10,13.25,355,"Overcast","North"
"6427",2014-03-31,16,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,41,33.45,74.5,29.88,10,9.25,330,"Overcast","NNW"
"6428",2014-03-31,16,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,267.939993,1,41,33.45,74.5,29.88,10,9.25,330,"Overcast","NNW"
"6429",2014-03-31,16,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,267.939993,1,41,33.45,74.5,29.88,10,9.25,330,"Overcast","NNW"
"6430",2014-03-31,17,26908650026,"507115423 3","kWh",3,31,2014,2,1,0,1,39.9,33.1,77,29.91,10,9.2,40,"Overcast","NE"
"6431",2014-03-31,17,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,239.469993,1,39.9,33.1,77,29.91,10,9.2,40,"Overcast","NE"
"6432",2014-03-31,17,26908650026,"MILDRED SCHOOL 1","kWh",3,31,2014,2,1,239.469993,1,39.9,33.1,77,29.91,10,9.2,40,"Overcast","NE"
"6433",2014-03-31,18,26908650026,"507115423 1 kWh","kWh",3,31,2014,2,1,185.789996,1,39.9,30.9,70,29.93,10,6.9,360,"Overcast","North"
