"","date","hour","vac","type","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"667",2013-01-28,4,"Building 1","elect",25,1,2,1,1,0,"EFHK",0.227272727272727,24.25,"High",21.2,15.8,80,29.65,6.2,12.65,195,"Mostly Cloudy","South"
"668",2013-01-28,5,"Building 1","elect",25,1,2,1,0,0,"EFHK",0.227272727272727,24.25,"High",21.2,17.6,86,29.65,6.2,12.1,185,"Mostly Cloudy","South"
"669",2013-01-28,6,"Building 1","elect",21,1,2,1,0,0,"EFHK",0.190909090909091,24.25,"Low",21.2,17.6,86,29.635,6.2,12.1,175,"Mostly Cloudy","South"
"670",2013-01-28,7,"Building 1","elect",26,1,2,1,0,0,"EFHK",0.236363636363636,24.25,"High",21.2,17.6,86,29.62,6.2,12.1,180,"Mostly Cloudy","South"
"671",2013-01-28,8,"Building 1","elect",28,1,2,1,0,0,"EFHK",0.254545454545455,24.25,"High",21.1333333333333,18.3333333333333,88,29.6333333333333,6.46666666666667,12.9333333333333,180,"Mostly Cloudy","South"
"672",2013-01-28,9,"Building 1","elect",27,1,2,1,0,0,"EFHK",0.245454545454545,24.25,"High",21.2,18.5,89.5,29.62,6.2,12.7,175,"Mostly Cloudy","South"
"673",2013-01-29,0,"Building 1","elect",25,1,3,1,1,0,"EFHK",0.227272727272727,24.25,"High",31.1,30.2,96.5,29.62,1.8,12.7,190,"Mostly Cloudy","South"
"674",2013-01-29,1,"Building 1","elect",22,1,3,1,1,0,"EFHK",0.2,24.25,"Low",32,30.2,93,29.62,2.05,12.7,180,"Mostly Cloudy","South"
"675",2013-01-29,10,"Building 1","elect",35,1,3,1,0,0,"EFHK",0.318181818181818,24.25,"High",32.9,32.9,100,29.62,0.55,14.95,190,"Fog","South"
"676",2013-01-29,11,"Building 1","elect",37,1,3,1,0,0,"EFHK",0.336363636363636,24.25,"High",32.9,32.9,100,29.62,1.15,11.55,190,"Light Snow","South"
"677",2013-01-29,12,"Building 1","elect",29,1,3,1,0,0,"EFHK",0.263636363636364,24.25,"High",32.9,32,96.5,29.62,1.65,12.65,190,"Light Snow","South"
"678",2013-01-29,13,"Building 1","elect",29,1,3,1,0,0,"EFHK",0.263636363636364,24.25,"High",33.8,32,93,29.62,2.5,12.7,190,"Mostly Cloudy","South"
"679",2013-01-29,14,"Building 1","elect",33,1,3,1,0,0,"EFHK",0.3,24.25,"High",33.5333333333333,32,94,29.63,2.53333333333333,14.0666666666667,196.666666666667,"Mostly Cloudy","SSW"
"680",2013-01-29,15,"Building 1","elect",33,1,3,1,0,0,"EFHK",0.3,24.25,"High",33.8,32,93,29.62,4.3,10.95,190,"Mostly Cloudy","South"
"681",2013-01-29,16,"Building 1","elect",31,1,3,1,0,0,"EFHK",0.281818181818182,24.25,"High",32,32,100,29.62,3.7,11.5,190,"Mostly Cloudy","South"
"682",2013-01-29,17,"Building 1","elect",28,1,3,1,0,0,"EFHK",0.254545454545455,24.25,"High",32,31.1,96.5,29.62,3.25,12.1,185,"Mostly Cloudy","South"
"683",2013-01-29,18,"Building 1","elect",26,1,3,1,0,0,"EFHK",0.236363636363636,24.25,"High",32,30.2,93,29.65,2.95,12.7,190,"Light Rain","South"
"684",2013-01-29,19,"Building 1","elect",28,1,3,1,0,0,"EFHK",0.254545454545455,24.25,"High",32,30.2,93,29.65,2.8,11.5,185,"Mostly Cloudy","South"
"685",2013-01-29,2,"Building 1","elect",26,1,3,1,1,0,"EFHK",0.236363636363636,24.25,"High",31.6666666666667,31.0666666666667,97.3333333333333,29.6266666666667,1.76666666666667,13.7,193.333333333333,"Light Snow","South"
"686",2013-01-29,20,"Building 1","elect",26,1,3,1,0,0,"EFHK",0.236363636363636,24.25,"High",32,30.4666666666667,92.6666666666667,29.66,2.66666666666667,11,186.666666666667,"Mostly Cloudy","South"
"687",2013-01-29,21,"Building 1","elect",26,1,3,1,0,0,"EFHK",0.236363636363636,24.25,"High",32,28.4,87,29.65,2.95,9.8,175,"Mostly Cloudy","South"
"688",2013-01-29,22,"Building 1","elect",26,1,3,1,1,0,"EFHK",0.236363636363636,24.25,"High",31.1,28.4,90,29.65,3.7,10.95,165,"Mostly Cloudy","South"
"689",2013-01-29,23,"Building 1","elect",24,1,3,1,1,0,"EFHK",0.218181818181818,24.25,"Low",30.2,28.4,93,29.635,3.7,11.5,165,"Mostly Cloudy","South"
"690",2013-01-29,3,"Building 1","elect",22,1,3,1,1,0,"EFHK",0.2,24.25,"Low",32,31.1,96.5,29.62,1.55,14.4,190,"Light Snow","South"
"691",2013-01-29,4,"Building 1","elect",24,1,3,1,1,0,"EFHK",0.218181818181818,24.25,"Low",32,31.1,96.5,29.62,1.65,13.25,190,"Light Snow","South"
"692",2013-01-29,5,"Building 1","elect",22,1,3,1,0,0,"EFHK",0.2,24.25,"Low",32,31.1,96.5,29.62,2.2,13.85,195,"Light Snow","South"
"693",2013-01-29,6,"Building 1","elect",26,1,3,1,0,0,"EFHK",0.236363636363636,24.25,"High",32,32,100,29.62,0.7,12.7,190,"Light Drizzle","South"
"694",2013-01-29,7,"Building 1","elect",22,1,3,1,0,0,"EFHK",0.2,24.25,"Low",32,32,100,29.62,1.1,13.25,190,"Light Drizzle","South"
"695",2013-01-29,8,"Building 1","elect",27,1,3,1,0,0,"EFHK",0.245454545454545,24.25,"High",32,32,99.6666666666667,29.6266666666667,1.13333333333333,13.6666666666667,193.333333333333,"Light Drizzle","South"
"696",2013-01-29,9,"Building 1","elect",34,1,3,1,0,0,"EFHK",0.309090909090909,24.25,"High",32,32,100,29.62,0.55,14.4,195,"Fog","South"
"697",2013-01-30,0,"Building 1","elect",26,1,4,1,1,0,"EFHK",0.236363636363636,25,"High",30.2,28.4,93,29.635,3.7,11.5,170,"Mostly Cloudy","South"
"698",2013-01-30,1,"Building 1","elect",26,1,4,1,1,0,"EFHK",0.236363636363636,25,"High",30.2,28.4,93,29.65,4,11.5,170,"Mostly Cloudy","South"
"699",2013-01-30,10,"Building 1","elect",31,1,4,1,0,0,"EFHK",0.281818181818182,25,"High",30.2,28.4,93,29.44,2.2,17.3,155,"Freezing Rain","SSE"
"700",2013-01-30,11,"Building 1","elect",39,1,4,1,0,0,"EFHK",0.354545454545455,25,"High",30.2,28.4,93,29.405,2.35,16.7,145,"Freezing Rain","SE"
"701",2013-01-30,12,"Building 1","elect",39,1,4,1,0,0,"EFHK",0.354545454545455,25,"High",32,30.2,93,29.36,2.5,15,155,"Rain","SSE"
"702",2013-01-30,13,"Building 1","elect",31,1,4,1,0,0,"EFHK",0.281818181818182,25,"High",32,30.2,93,29.315,3.25,18.4,155,"Light Rain","SSE"
"703",2013-01-30,14,"Building 1","elect",33,1,4,1,0,0,"EFHK",0.3,25,"High",32,30.4666666666667,93.6666666666667,29.2833333333333,2.1,18.6,163.333333333333,"Light Snow","SSE"
"704",2013-01-30,15,"Building 1","elect",40,1,4,1,0,0,"EFHK",0.363636363636364,25,"High",32,31.1,96.5,29.225,0.65,19,155,"Snow","SSE"
"705",2013-01-30,16,"Building 1","elect",30,1,4,1,0,0,"EFHK",0.272727272727273,25,"High",32,32,100,29.165,0.8,20.15,150,"Snow","SSE"
"706",2013-01-30,17,"Building 1","elect",32,1,4,1,0,0,"EFHK",0.290909090909091,25,"High",32,32,100,29.12,0.7,17.85,150,"Snow","SSE"
"707",2013-01-30,18,"Building 1","elect",31,1,4,1,0,0,"EFHK",0.281818181818182,25,"High",32,32,100,29.105,0.7,17.85,160,"Snow","SSE"
"708",2013-01-30,19,"Building 1","elect",25,1,4,1,0,0,"EFHK",0.227272727272727,25,"Low",32,32,100,29.06,1.05,15.55,160,"Snow","SSE"
"709",2013-01-30,2,"Building 1","elect",24,1,4,1,1,0,"EFHK",0.218181818181818,25,"Low",30.1333333333333,28.2666666666667,92,29.6366666666667,4.2,12.1333333333333,166.666666666667,"Mostly Cloudy","SSE"
"710",2013-01-30,20,"Building 1","elect",33,1,4,1,0,0,"EFHK",0.3,25,"High",32,32,100,29.03,2.5,14.4,170,"Light Snow","South"
"711",2013-01-30,21,"Building 1","elect",24,1,4,1,0,0,"EFHK",0.218181818181818,25,"Low",32,32,100,29,2.35,14.4,185,"Light Drizzle","South"
"712",2013-01-30,22,"Building 1","elect",29,1,4,1,1,0,"EFHK",0.263636363636364,25,"High",32.9,32,96.5,29,1.7,12.1,190,"Light Drizzle","South"
"713",2013-01-30,23,"Building 1","elect",24,1,4,1,1,0,"EFHK",0.218181818181818,25,"Low",33.8,32,93,29,0.4,10.35,185,"Light Drizzle","South"
"714",2013-01-30,3,"Building 1","elect",25,1,4,1,1,0,"EFHK",0.227272727272727,25,"Low",30.2,28.4,93,29.605,3.7,11.55,160,"Light Snow","SSE"
"715",2013-01-30,4,"Building 1","elect",25,1,4,1,1,0,"EFHK",0.227272727272727,25,"Low",30.2,26.6,86,29.59,3.7,13.85,155,"Light Snow","SSE"
"716",2013-01-30,5,"Building 1","elect",26,1,4,1,0,0,"EFHK",0.236363636363636,25,"High",30.2,26.6,86,29.575,3.4,15,150,"Light Snow","SSE"
"717",2013-01-30,6,"Building 1","elect",27,1,4,1,0,0,"EFHK",0.245454545454545,25,"High",28.4,26.6,93,29.53,3.1,14.4,155,"Light Snow","SSE"
"718",2013-01-30,7,"Building 1","elect",26,1,4,1,0,0,"EFHK",0.236363636363636,25,"High",28.4,26.6,93,29.53,1.55,13.8,150,"Light Snow","SSE"
"719",2013-01-30,8,"Building 1","elect",28,1,4,1,0,0,"EFHK",0.254545454545455,25,"High",28.6,26.7333333333333,92.3333333333333,29.52,1.13333333333333,14.8333333333333,156.666666666667,"Snow","SSE"
"720",2013-01-30,9,"Building 1","elect",30,1,4,1,0,0,"EFHK",0.272727272727273,25,"High",29.3,28.4,96.5,29.47,1.35,16.7,150,"Freezing Rain","SSE"
"721",2013-01-31,0,"Building 1","elect",25,1,5,1,1,0,"EFHK",0.227272727272727,25,"Low",33.8,33.8,100,29,0.4,9.2,175,"Light Drizzle","South"
"722",2013-01-31,1,"Building 1","elect",25,1,5,1,1,0,"EFHK",0.227272727272727,25,"Low",33.8,33.8,100,29,2.95,8.65,185,"Mostly Cloudy","South"
"723",2013-01-31,10,"Building 1","elect",32,1,5,1,0,0,"EFHK",0.290909090909091,25,"High",33.8,33.8,100,29,3.7,11.5,175,"Light Drizzle","South"
"724",2013-01-31,11,"Building 1","elect",32,1,5,1,0,0,"EFHK",0.290909090909091,25,"High",33.8,33.8,100,29,3.1,12.7,175,"Mostly Cloudy","South"
"725",2013-01-31,12,"Building 1","elect",32,1,5,1,0,0,"EFHK",0.290909090909091,25,"High",33.8,33.8,100,29,3.7,10.95,180,"Mostly Cloudy","South"
"726",2013-01-31,13,"Building 1","elect",31,1,5,1,0,0,"EFHK",0.281818181818182,25,"High",33.8,33.8,100,29,5.9,10.4,170,"Mostly Cloudy","South"
"727",2013-01-31,14,"Building 1","elect",31,1,5,1,0,0,"EFHK",0.281818181818182,25,"High",33.8666666666667,33.8666666666667,99.6666666666667,29.01,4.66666666666667,9.5,173.333333333333,"Mostly Cloudy","South"
"728",2013-01-31,15,"Building 1","elect",33,1,5,1,0,0,"EFHK",0.3,25,"High",33.8,33.8,100,29,2.35,9.25,165,"Overcast","South"
"729",2013-01-31,16,"Building 1","elect",30,1,5,1,0,0,"EFHK",0.272727272727273,25,"High",33.8,33.8,100,29,2.2,9.2,175,"Overcast","South"
"730",2013-01-31,17,"Building 1","elect",27,1,5,1,0,0,"EFHK",0.245454545454545,25,"High",33.8,33.8,100,29,0.7,7.5,165,"Light Drizzle","South"
"731",2013-01-31,18,"Building 1","elect",25,1,5,1,0,0,"EFHK",0.227272727272727,25,"Low",33.8,33.8,100,29,0.7,8.1,155,"Light Drizzle","SSE"
"732",2013-01-31,19,"Building 1","elect",26,1,5,1,0,0,"EFHK",0.236363636363636,25,"High",33.8,32.9,96.5,29,3.1,7.5,165,"Light Rain","South"
"733",2013-01-31,2,"Building 1","elect",26,1,5,1,1,0,"EFHK",0.236363636363636,25,"High",33.8666666666667,33.5333333333333,99,29.01,4.06666666666667,9.86666666666667,193.333333333333,"Mostly Cloudy","South"
"734",2013-01-31,20,"Building 1","elect",26,1,5,1,0,0,"EFHK",0.236363636363636,25,"High",33.5333333333333,32.9333333333333,97,28.9966666666667,2.86666666666667,8.73333333333333,163.333333333333,"Light Drizzle","SSE"
"735",2013-01-31,21,"Building 1","elect",26,1,5,1,0,0,"EFHK",0.236363636363636,25,"High",33.8,33.8,100,28.97,2.35,7.5,165,"Light Drizzle","South"
"736",2013-01-31,22,"Building 1","elect",24,1,5,1,1,0,"EFHK",0.218181818181818,25,"Low",33.8,33.8,100,28.985,3.55,8.1,180,"Mostly Cloudy","South"
"737",2013-01-31,23,"Building 1","elect",24,1,5,1,1,0,"EFHK",0.218181818181818,25,"Low",33.8,33.8,100,29,2.2,5.8,180,"Light Rain","South"
"738",2013-01-31,3,"Building 1","elect",25,1,5,1,1,0,"EFHK",0.227272727272727,25,"Low",33.8,33.8,100,29,4.35,10.95,180,"Mostly Cloudy","South"
"739",2013-01-31,4,"Building 1","elect",24,1,5,1,1,0,"EFHK",0.218181818181818,25,"Low",33.8,33.8,100,29,5.9,12.7,185,"Mostly Cloudy","South"
"740",2013-01-31,5,"Building 1","elect",25,1,5,1,0,0,"EFHK",0.227272727272727,25,"Low",33.8,32.9,96.5,29,6.2,12.7,190,"Mostly Cloudy","South"
"741",2013-01-31,6,"Building 1","elect",25,1,5,1,0,0,"EFHK",0.227272727272727,25,"Low",33.8,32.9,96.5,29,6.2,9.8,180,"Mostly Cloudy","South"
"742",2013-01-31,7,"Building 1","elect",26,1,5,1,0,0,"EFHK",0.236363636363636,25,"High",33.8,33.8,100,29,6.2,11.5,180,"Mostly Cloudy","South"
"743",2013-01-31,8,"Building 1","elect",27,1,5,1,0,0,"EFHK",0.245454545454545,25,"High",33.8666666666667,33.8666666666667,99.3333333333333,29.01,6.13333333333333,11.4,180,"Mostly Cloudy","South"
"744",2013-01-31,9,"Building 1","elect",28,1,5,1,0,0,"EFHK",0.254545454545455,25,"High",33.8,33.8,100,29,6.2,12.7,175,"Mostly Cloudy","South"
"745",2013-02-01,0,"Building 1","elect",32,2,6,0,1,0,"EFHK",0.290909090909091,26.5,"High",33.8,32,93,29,0.9,5.8,190,"Light Drizzle","South"
"746",2013-02-01,1,"Building 1","elect",22,2,6,0,1,0,"EFHK",0.2,26.5,"Low",33.8,33.8,100,29,0.8,4.6,190,"Light Drizzle","South"
"747",2013-02-01,10,"Building 1","elect",30,2,6,0,0,0,"EFHK",0.272727272727273,26.5,"High",28.4,25.7,89.5,29.165,6.2,7.5,295,"Mostly Cloudy","WNW"
"748",2013-02-01,11,"Building 1","elect",32,2,6,0,0,0,"EFHK",0.290909090909091,26.5,"High",29.3,25.7,86,29.18,6.2,10.95,280,"Mostly Cloudy","West"
"749",2013-02-01,12,"Building 1","elect",31,2,6,0,0,0,"EFHK",0.281818181818182,26.5,"High",29.3,24.8,83,29.21,6.2,10.35,280,"Mostly Cloudy","West"
"750",2013-02-01,13,"Building 1","elect",33,2,6,0,0,0,"EFHK",0.3,26.5,"High",28.4,24.8,86,29.24,6.2,10.95,275,"Mostly Cloudy","West"
"751",2013-02-01,14,"Building 1","elect",31,2,6,0,0,0,"EFHK",0.281818181818182,26.5,"High",29.8,24.8666666666667,80,29.2466666666667,6.2,11,280,"Mostly Cloudy","West"
"752",2013-02-01,15,"Building 1","elect",29,2,6,0,0,0,"EFHK",0.263636363636364,26.5,"High",28.4,24.8,86,29.255,6.2,7.5,275,"Mostly Cloudy","West"
"753",2013-02-01,16,"Building 1","elect",29,2,6,0,0,0,"EFHK",0.263636363636364,26.5,"High",28.4,24.8,86,29.27,6.2,5.2,250,"Mostly Cloudy","WSW"
"754",2013-02-01,17,"Building 1","elect",28,2,6,0,0,0,"EFHK",0.254545454545455,26.5,"High",28.4,24.8,86,29.27,6.2,6.35,250,"Mostly Cloudy","West"
"755",2013-02-01,18,"Building 1","elect",26,2,6,0,0,0,"EFHK",0.236363636363636,26.5,"Low",28.4,24.8,86,29.27,6.2,5.2,240,"Mostly Cloudy","SW"
"756",2013-02-01,19,"Building 1","elect",26,2,6,0,0,0,"EFHK",0.236363636363636,26.5,"Low",28.4,24.8,86,29.27,6.2,6.9,205,"Mostly Cloudy","SSW"
"757",2013-02-01,2,"Building 1","elect",26,2,6,0,1,0,"EFHK",0.236363636363636,26.5,"Low",32.9333333333333,32.3333333333333,96.6666666666667,29.0233333333333,1.36666666666667,3.83333333333333,230,"Light Drizzle","SSW"
"758",2013-02-01,20,"Building 1","elect",26,2,6,0,0,0,"EFHK",0.236363636363636,26.5,"Low",28.6,25.2,84.6666666666667,29.2833333333333,6.2,6.83333333333333,220,"Mostly Cloudy","SW"
"759",2013-02-01,21,"Building 1","elect",25,2,6,0,0,0,"EFHK",0.227272727272727,26.5,"Low",28.4,24.8,86,29.3,6.2,6.35,215,"Mostly Cloudy","SSW"
"760",2013-02-01,22,"Building 1","elect",26,2,6,0,1,0,"EFHK",0.236363636363636,26.5,"Low",28.4,23.9,83,29.3,6.2,5.75,235,"Mostly Cloudy","SW"
"761",2013-02-01,23,"Building 1","elect",26,2,6,0,1,0,"EFHK",0.236363636363636,26.5,"Low",28.4,23.9,83,29.3,6.2,5.2,230,"Mostly Cloudy","SW"
"762",2013-02-01,3,"Building 1","elect",27,2,6,0,1,0,"EFHK",0.245454545454545,26.5,"High",32,32,100,29.03,1.9,6.95,285,"Light Snow","West"
"763",2013-02-01,4,"Building 1","elect",23,2,6,0,1,0,"EFHK",0.209090909090909,26.5,"Low",32,30.2,93,29.045,6.2,9.25,300,"Light Snow","WNW"
"764",2013-02-01,5,"Building 1","elect",33,2,6,0,0,0,"EFHK",0.3,26.5,"High",29.3,27.5,93,29.075,6.2,10.35,300,"Mostly Cloudy","WNW"
"765",2013-02-01,6,"Building 1","elect",23,2,6,0,0,0,"EFHK",0.209090909090909,26.5,"Low",28.4,25.7,89.5,29.09,6.2,10.4,295,"Mostly Cloudy","WNW"
"766",2013-02-01,7,"Building 1","elect",25,2,6,0,0,0,"EFHK",0.227272727272727,26.5,"Low",28.4,24.8,86,29.12,6.2,13.25,300,"Mostly Cloudy","WNW"
"767",2013-02-01,8,"Building 1","elect",28,2,6,0,0,0,"EFHK",0.254545454545455,26.5,"High",28.2666666666667,25.2,86.3333333333333,29.14,6.2,10.6333333333333,306.666666666667,"Mostly Cloudy","WNW"
"768",2013-02-01,9,"Building 1","elect",29,2,6,0,0,0,"EFHK",0.263636363636364,26.5,"High",28.4,24.8,86,29.15,6.2,9.25,295,"Mostly Cloudy","WNW"
"769",2013-02-02,0,"Building 1","elect",25,2,7,0,1,0,"EFHK",0.227272727272727,25,"Low",27.5,24.8,89.5,29.3,6.2,4.05,220,"Mostly Cloudy","SSW"
"770",2013-02-02,1,"Building 1","elect",25,2,7,0,1,0,"EFHK",0.227272727272727,25,"Low",27.5,23.9,86,29.33,6.2,6.95,215,"Mostly Cloudy","SSW"
"771",2013-02-02,10,"Building 1","elect",24,2,7,0,0,0,"EFHK",0.218181818181818,25,"Low",27.5,25.7,93,29.39,6.2,8.65,180,"Mostly Cloudy","South"
"772",2013-02-02,11,"Building 1","elect",22,2,7,0,0,0,"EFHK",0.2,25,"Low",28.4,24.8,86,29.405,6.2,8.65,165,"Mostly Cloudy","South"
"773",2013-02-02,12,"Building 1","elect",21,2,7,0,0,0,"EFHK",0.190909090909091,25,"Low",28.4,24.8,86,29.42,6.2,10.4,155,"Mostly Cloudy","SSE"
"774",2013-02-02,13,"Building 1","elect",25,2,7,0,0,0,"EFHK",0.227272727272727,25,"Low",28.4,24.8,86,29.44,6.2,7.5,135,"Mostly Cloudy","SE"
"775",2013-02-02,14,"Building 1","elect",24,2,7,0,0,0,"EFHK",0.218181818181818,25,"Low",28.2666666666667,24.5333333333333,83.3333333333333,29.45,6.2,5.3,143.333333333333,"Mostly Cloudy","SSE"
"776",2013-02-02,15,"Building 1","elect",22,2,7,0,0,0,"EFHK",0.2,25,"Low",28.4,24.8,86,29.44,6.2,3.45,95,"Mostly Cloudy","East"
"777",2013-02-02,16,"Building 1","elect",22,2,7,0,0,0,"EFHK",0.2,25,"Low",28.4,24.8,86,29.44,6.2,4.6,85,"Mostly Cloudy","East"
"778",2013-02-02,17,"Building 1","elect",25,2,7,0,0,0,"EFHK",0.227272727272727,25,"Low",28.4,25.7,89.5,29.455,6.2,4.6,85,"Mostly Cloudy","East"
"779",2013-02-02,18,"Building 1","elect",25,2,7,0,0,0,"EFHK",0.227272727272727,25,"Low",28.4,26.6,93,29.47,5.6,3.5,0,"Light Snow","Variable"
"780",2013-02-02,19,"Building 1","elect",24,2,7,0,0,0,"EFHK",0.218181818181818,25,"Low",28.4,26.6,93,29.47,6.2,4.6,20,"Light Snow","NE"
"781",2013-02-02,2,"Building 1","elect",26,2,7,0,1,0,"EFHK",0.236363636363636,25,"High",26.7333333333333,24.5333333333333,90,29.3333333333333,6.2,7.2,216.666666666667,"Mostly Cloudy","SW"
"782",2013-02-02,20,"Building 1","elect",24,2,7,0,0,0,"EFHK",0.218181818181818,25,"Low",28.2666666666667,26.4,91.6666666666667,29.4833333333333,10.4666666666667,3.43333333333333,30,"Light Snow","NE"
"783",2013-02-02,21,"Building 1","elect",21,2,7,0,0,0,"EFHK",0.190909090909091,25,"Low",28.4,26.6,93,29.5,6.2,2.3,5,"Light Snow","North"
"784",2013-02-02,22,"Building 1","elect",23,2,7,0,1,0,"EFHK",0.209090909090909,25,"Low",28.4,26.6,93,29.5,6.2,2.9,0,"Light Snow","Variable"
"785",2013-02-02,23,"Building 1","elect",24,2,7,0,1,0,"EFHK",0.218181818181818,25,"Low",28.4,26.6,93,29.5,6.2,4.05,170,"Mostly Cloudy","NNW"
"786",2013-02-02,3,"Building 1","elect",26,2,7,0,1,0,"EFHK",0.236363636363636,25,"High",26.6,23.9,89.5,29.33,6.2,5.75,210,"Mostly Cloudy","SSW"
"787",2013-02-02,4,"Building 1","elect",24,2,7,0,1,0,"EFHK",0.218181818181818,25,"Low",26.6,24.8,93,29.33,6.2,1.75,235,"Mostly Cloudy","SW"
"788",2013-02-02,5,"Building 1","elect",25,2,7,0,0,0,"EFHK",0.227272727272727,25,"Low",26.6,24.8,93,29.33,6.2,4.05,70,"Mostly Cloudy","SE"
"789",2013-02-02,6,"Building 1","elect",25,2,7,0,0,0,"EFHK",0.227272727272727,25,"Low",28.4,26.6,93,29.33,6.2,6.95,180,"Mostly Cloudy","South"
"790",2013-02-02,7,"Building 1","elect",26,2,7,0,0,0,"EFHK",0.236363636363636,25,"High",26.6,24.8,93,29.33,5,8.1,170,"Light Snow","South"
"791",2013-02-02,8,"Building 1","elect",22,2,7,0,0,0,"EFHK",0.2,25,"Low",26.7333333333333,24.5333333333333,90.3333333333333,29.3633333333333,3.5,7.6,166.666666666667,"Light Snow","South"
"792",2013-02-02,9,"Building 1","elect",22,2,7,0,0,0,"EFHK",0.2,25,"Low",26.6,24.8,93,29.375,3.55,5.75,160,"Light Snow","South"
"793",2013-02-03,0,"Building 1","elect",24,2,1,1,1,0,"EFHK",0.218181818181818,23.75,"High",28.4,26.6,93,29.515,6.2,2.9,275,"Mostly Cloudy","West"
"794",2013-02-03,1,"Building 1","elect",24,2,1,1,1,0,"EFHK",0.218181818181818,23.75,"High",28.4,25.7,89.5,29.53,6.2,4.05,275,"Mostly Cloudy","West"
"795",2013-02-03,10,"Building 1","elect",23,2,1,1,0,0,"EFHK",0.209090909090909,23.75,"Low",25.7,23,89.5,29.53,6.2,1.75,125,"Light Snow Grains","Calm"
"796",2013-02-03,11,"Building 1","elect",21,2,1,1,0,0,"EFHK",0.190909090909091,23.75,"Low",26.6,23,86,29.545,6.2,1.75,225,"Light Snow Grains","SSW"
"797",2013-02-03,12,"Building 1","elect",22,2,1,1,0,0,"EFHK",0.2,23.75,"Low",26.6,23,86,29.53,6.2,1.15,0,"Light Snow Grains","Calm"
"798",2013-02-03,13,"Building 1","elect",23,2,1,1,0,0,"EFHK",0.209090909090909,23.75,"Low",27.5,23,83,29.53,6.2,2.35,285,"Light Snow Grains","West"
"799",2013-02-03,14,"Building 1","elect",22,2,1,1,0,0,"EFHK",0.2,23.75,"Low",27.9333333333333,23,79.6666666666667,29.5433333333333,6.2,3.83333333333333,286.666666666667,"Light Snow Grains","West"
"800",2013-02-03,15,"Building 1","elect",24,2,1,1,0,0,"EFHK",0.218181818181818,23.75,"High",26.6,23,86,29.53,6.2,3.5,285,"Mostly Cloudy","West"
"801",2013-02-03,16,"Building 1","elect",23,2,1,1,0,0,"EFHK",0.209090909090909,23.75,"Low",25.7,21.2,83,29.53,6.2,5.2,300,"Partly Cloudy","NW"
"802",2013-02-03,17,"Building 1","elect",25,2,1,1,0,0,"EFHK",0.227272727272727,23.75,"High",22.1,18.5,86,29.53,6.2,5.2,285,"Partly Cloudy","West"
"803",2013-02-03,18,"Building 1","elect",25,2,1,1,0,0,"EFHK",0.227272727272727,23.75,"High",20.3,18.5,93,29.53,6.2,2.9,250,"Partly Cloudy","West"
"804",2013-02-03,19,"Building 1","elect",24,2,1,1,0,0,"EFHK",0.218181818181818,23.75,"High",16.5333333333333,14.0666666666667,89.6666666666667,29.57,6.46666666666667,1.9,100,"Partly Cloudy","Calm"
"805",2013-02-03,2,"Building 1","elect",24,2,1,1,1,0,"EFHK",0.218181818181818,23.75,"High",27.9333333333333,24,84.6666666666667,29.5366666666667,8.13333333333333,3.76666666666667,190,"Mostly Cloudy","Calm"
"806",2013-02-03,20,"Building 1","elect",24,2,1,1,0,0,"EFHK",0.218181818181818,23.75,"High",17.6,16.7,96.5,29.56,6.2,4.6,265,"Mostly Cloudy","West"
"807",2013-02-03,21,"Building 1","elect",25,2,1,1,0,0,"EFHK",0.227272727272727,23.75,"High",20.3,17.6,89.5,29.56,6.2,3.5,0,"Mostly Cloudy","Variable"
"808",2013-02-03,22,"Building 1","elect",23,2,1,1,1,0,"EFHK",0.209090909090909,23.75,"Low",21.2,18.5,89.5,29.56,6.2,3.5,135,"Overcast","Variable"
"809",2013-02-03,23,"Building 1","elect",23,2,1,1,1,0,"EFHK",0.209090909090909,23.75,"Low",21.2,17.6,86,29.56,6.2,2.35,110,"Mostly Cloudy","SW"
"810",2013-02-03,3,"Building 1","elect",25,2,1,1,1,0,"EFHK",0.227272727272727,23.75,"High",26.6,23.9,89.5,29.53,6.2,5.8,275,"Mostly Cloudy","West"
"811",2013-02-03,4,"Building 1","elect",24,2,1,1,1,0,"EFHK",0.218181818181818,23.75,"High",26.6,22.1,83,29.53,6.2,6.35,280,"Mostly Cloudy","West"
"812",2013-02-03,5,"Building 1","elect",23,2,1,1,0,0,"EFHK",0.209090909090909,23.75,"Low",24.8,22.1,89.5,29.53,6.2,2.35,0,"Mostly Cloudy","Variable"
"813",2013-02-03,6,"Building 1","elect",23,2,1,1,0,0,"EFHK",0.209090909090909,23.75,"Low",24.8,23,93,29.53,6.2,1.75,105,"Mostly Cloudy","SSW"
"814",2013-02-03,7,"Building 1","elect",22,2,1,1,0,0,"EFHK",0.2,23.75,"Low",25.7,23,89.5,29.53,6.2,1.2,55,"Overcast","ESE"
"815",2013-02-03,8,"Building 1","elect",25,2,1,1,0,0,"EFHK",0.227272727272727,23.75,"High",25.4666666666667,23,88.6666666666667,29.54,6.2,2.66666666666667,110,"Overcast","East"
